anime_id,title,status,start_date,end_date,genres,synopsis,main_picture,studios,rating,source,rank,popularity,start_year,start_month,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_10,genre_11
39675,Ling Long: Incarnation,finished_airing,2019-07-13,2019-09-21,"Action, Drama, Horror, Mythology, Sci-Fi, Suspense","In the not-too-distant future, the human world has long been overpopulated. Humanity marched to the stars in search of a new home, and just as this was going on, the moon's alignment caused massive earthquakes to ripple across the world, lasting several decades. Humanity was demolished. When the land finally recovered, humanity reemerged to face this strange yet familiar world. Will we, who once lorded over this domain, still remain the masters of this world?

(Source: Yu Alexius Anime Portal)",https://cdn.myanimelist.net/images/anime/1055/132737l.jpg,YHKT Entertainment,r,original,2532,8332,2019.0,7.0,Action, Drama, Horror, Mythology, Sci-Fi, Suspense,,,,,
42985,Ling Long: Incarnation Middle Chapter,finished_airing,2019-11-17,2019-11-17,"Action, Drama, Horror, Mythology, Sci-Fi, Suspense",Synopsis not available,https://cdn.myanimelist.net/images/anime/1422/109518l.jpg,YHKT Entertainment,r,original,2533,11969,2019.0,11.0,Action, Drama, Horror, Mythology, Sci-Fi, Suspense,,,,,
48890,Ling Long: Incarnation Special,finished_airing,2021-05-15,2021-05-15,"Action, Drama, Horror, Sci-Fi, Suspense",Special chapter of Ling Long: Incarnation.,https://cdn.myanimelist.net/images/anime/1057/114752l.webp,YHKT Entertainment,r,original,2534,12957,2021.0,5.0,Action, Drama, Horror, Sci-Fi, Suspense,,,,,,
59425,NegaPosi Angler,finished_airing,2024-10-03,2024-12-19,"Adult Cast, Slice of Life","For blasé college dropout Tsunehiro Sasaki, life has become hopeless. After failing to enter a top university, he has lost all his money trading on financial markets and is now critically indebted. To add to his misery, he learns that he only has at most two years left to live due to an incurable disease.

The trajectory of Tsunehiro's life suddenly changes after a group of amateur fishermen saves him from drowning as he was trying to escape from a trio of creditors. While Takaaki Tsutsujimori pushes Tsunehiro to work at the group's workplace—a convenience store that doubles as a fishing shop—Hana Ayukawa tries to share her love for fishing.

Although the attempts of the joyful group of anglers initially prove unsuccessful, Takaaki urges Tsunehiro to take a fresh start in life, and the young man eventually accepts the fishing enthusiast's assistance to pay off his debts. As work, friendships, and an unfamiliar hobby all suddenly find their way into his life, Tsunehiro must find the strength to change his ways if he wants to make the best of his remaining time.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1537/145325l.jpg,Nut,pg_13,original,2538,3155,2024.0,10.0,Adult Cast, Slice of Life,,,,,,,,,
32485,Prison School: Mad Wax,finished_airing,2016-03-04,2016-03-04,"Comedy, Ecchi, Gag Humor, School, Seinen","Hachimitsu Private Academy's five male students have been released from their oppressive prison captors, allowing them to return to their ideal school lives surrounded by short-skirted girls.

With their freedom restored, things could not be going better for the gang. Kiyoshi Fujino and Shingo Wakamoto have formed close bonds with their female classmates; Reiji Andou is the center of attention due to his masochistic quirks; and even Takehito ""Gakuto"" Morokuzu—notorious for defecating himself during class—befriends the klutzy yet like-minded Mitsuko Yokoyama. 

However, in contrast to his fellow ex-convicts, Jouji ""Joe"" Nezu struggles to readjust to student life, and the unlikely romantic success of his friend Gakuto pushes him to his wit's end. Feeling ostracized, he begins to wonder if life was better behind bars.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1216/122467l.webp,J.C.Staff,r+,manga,2542,1538,2016.0,3.0,Comedy, Ecchi, Gag Humor, School, Seinen,,,,,,
38787,Senryuu Shoujo,finished_airing,2019-04-06,2019-06-22,"Comedy, Love Status Quo, Romance, School, Shounen","To the students of Karai High School, Nanako Yukishiro is a pretty, calm, and cute 16-year-old. However, Nanako is no ordinary girl, as she cannot speak! Instead, Nanako communicates through senryuu—17-syllable-long poems. 

Sixteen-year-old Eiji Busujima used to be delinquent in his middle school years. However, he has since turned over a new leaf due to his newfound love of senryuu. Despite his menacing looks, Eiji gets along well with Nanako as a fellow member of the Literature Club.

Even though Nanako is mute, the adorable pair have no problem communicating with each other. Senryuu Shoujo is a light and relaxing story of two teenagers' daily lives.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1751/98216l.jpg,Connect,pg_13,4_koma_manga,2545,1324,2019.0,4.0,Comedy, Love Status Quo, Romance, School, Shounen,,,,,,
50629,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,finished_airing,2022-01-26,2022-05-04,"Action, Adventure, Historical, Martial Arts, Mystery",Part two of the second season of Shaonian Ge Xing.,https://cdn.myanimelist.net/images/anime/1422/125242l.jpg,CG Year,pg_13,novel,2547,14069,2022.0,1.0,Action, Adventure, Historical, Martial Arts, Mystery,,,,,,
35645,Uta no☆Prince-sama♪ Movie: Maji Love Kingdom,finished_airing,2019-06-14,2019-06-14,"Idols (Male), Josei, Music","Idol groups ST☆RISH, QUARTET NIGHT, and HE★VENS take to the stage in this feature-length animated concert. The three groups sing, dance, and welcome cheering fans to the Maji Love Kingdom.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1685/102221l.jpg,A-1 Pictures,pg_13,visual_novel,2553,6000,2019.0,6.0,Idols (Male), Josei, Music,,,,,,,,
44221,Xie Wang Zhui Qi: Yishi Qingcheng,finished_airing,2020-12-04,2021-02-19,"Action, Comedy, Drama, Fantasy, Martial Arts, Romance","The well-known special agent, Su Luo, was betrayed and killed. And before she knew it, she was reborn as the most useless Fourth Lady in Su Residence within Bi Luo Land. The public despised her and scorned her, and Lord Jin is the only person who's trying to pursue her. With the help of Lord Jin, Su Luo went to participate in a test in the Holy Temple. They realized that Su Luo is a rare talent. Numerous factions and people tried to stop Su Luo from growing stronger for their own benefit. And, her mysterious identity will be revealed soon.

(Source: iQIYI)",https://cdn.myanimelist.net/images/anime/1385/110769l.jpg,Big Firebird Culture,pg_13,web_novel,2555,6688,2020.0,12.0,Action, Comedy, Drama, Fantasy, Martial Arts, Romance,,,,,
38741,Xue Ying Ling Zhu,finished_airing,2018-12-20,2019-06-06,"Action, Adventure, Fantasy, Historical, Martial Arts, Romance","In the Tranquil Sun province of the empire, there exists an unremarkable lordship known as Xue Ying Territory! This is the home of the Dong Bo clan, the clan of our hero Xue Ying!

His father, a commoner turned noble; his mother, a noble who abandoned her clan for love, and his brother, an innocent toddler. But peace cannot last forever, Xue Ying’s peaceful life is shattered, and the only way to reclaim it is through power!

(Source: Novel Updates)",https://cdn.myanimelist.net/images/anime/1761/124124l.jpg,Mili Pictures,pg_13,novel,2556,8672,2018.0,12.0,Action, Adventure, Fantasy, Historical, Martial Arts, Romance,,,,,
42284,Yuan Long,finished_airing,2020-07-11,2020-10-03,"Action, Adventure, Fantasy","Special Forces Wang Sheng traveled to the soul world and was possessed by the waste carp Yuan soul, becoming a veritable waste person in the soul world. Wang Sheng used the knowledge he had learned in the world of master spirits like Yun Yuan to pass the battle, and even found a way to evolve the waste carp Yuan soul! The sparrow becomes a phoenix, and the carp leaps to the dragon gate. Wang Sheng has embarked on a road of Jackie Chan from the sinister soul dispute!

(Source: Immortal Sun Scans)",https://cdn.myanimelist.net/images/anime/1430/108208l.jpg,CG Year,pg_13,novel,2557,9054,2020.0,7.0,Action, Adventure, Fantasy,,,,,,,,
38005,Strike Witches: Road to Berlin,finished_airing,2020-10-08,2020-12-24,"Action, Ecchi, Military, Sci-Fi","Preparations for a new offensive against the Neuroi—a mysterious race of alien invaders—are well underway. The objective is securing Berlin, the capital city of the Empire of Karlsland, which is necessary for wiping out the Neuroi threat from Europe. However, as the enemy is capable of adapting to the battlefield on a daily basis, the allied forces and the current state of Striker technology might not be enough to achieve a victory.

Meanwhile, Yoshika Miyafuji, a Witch from Fuso, continues her medical studies in Lausanne. Having recovered from a recent incident that deprived her of magical power, she is eager to assist in the war effort. The call to arms soon arrives and the scattered witches of the 501st Joint Fighter Wing must be gathered once again for a final push against the enemy.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1197/108577l.jpg,David Production,pg_13,original,2562,4317,2020.0,10.0,Action, Ecchi, Military, Sci-Fi,,,,,,,
50404,Xian Wang de Richang Shenghuo 3,finished_airing,2022-09-30,2022-12-11,"Adventure, Comedy, Fantasy, School",Third season of Xian Wang de Richang Shenghuo.,https://cdn.myanimelist.net/images/anime/1114/119526l.webp,Pb Animation Co. Ltd.,pg_13,web_novel,2569,2134,2022.0,9.0,Adventure, Comedy, Fantasy, School,,,,,,,
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,finished_airing,2017-03-29,2017-03-29,"Iyashikei, School, Shounen, Slice of Life",An unaired episode bundled with the seventh Blu-ray volume of the  Amanchu! anime series.,https://cdn.myanimelist.net/images/anime/10/87338l.webp,J.C.Staff,pg_13,manga,2575,5511,2017.0,3.0,Iyashikei, School, Shounen, Slice of Life,,,,,,,
52949,Bai Lian Cheng Shen,finished_airing,2022-11-04,2023-10-20,"Action, Adventure, Fantasy, Historical, Martial Arts","Luo Zheng, who is now a menial slave, used to be a young master of a big family. Owing to the decline of his family, his sister is imprisoned by a strong force, and he has no choice but to be at others' service. However, every cloud has a silver lining. The ancient book left by his father actually conceals a magical spell that can change a human into an instrument! What is the mysterious power behind this? This is contest with fate.

(Source: Webcomics, edited)",https://cdn.myanimelist.net/images/anime/1008/131511l.jpg,"Qingxiang Culture, Pure Arts",pg_13,web_novel,2576,10389,2022.0,11.0,Action, Adventure, Fantasy, Historical, Martial Arts,,,,,,
38699,Boku no Hero Academia the Movie 1: Futari no Hero Specials,finished_airing,2019-02-13,2019-02-13,"Action, Shounen, Super Power","Episode 1 is based on one-shot manga released in Vol. Origin, it explores the back-story of All Might's past and his journey into becoming the No.1 hero.

Episode 2 is an epilogue picture drama for Boku no Hero Academia the Movie: Futari no Hero.

Short specials included with the Blu-ray/DVD release of Boku no Hero Academia the Movie: Futari no Hero.",https://cdn.myanimelist.net/images/anime/1420/96793l.webp,Bones,pg_13,manga,2577,1747,2019.0,2.0,Action, Shounen, Super Power,,,,,,,,
37597,Dakaretai Otoko 1-i ni Odosarete Imasu.,finished_airing,2018-10-06,2018-12-29,"Adult Cast, Boys Love, Comedy, Drama, Showbiz","Takato Saijou has held the title of ""Sexiest Man of the Year"" for five years running. He is an accomplished actor, with 20 years of experience under his belt, and is aware his good looks are well above average. Proud of his career, Takato regards the title as an appropriate indicator of his success.

But when his reign is ended by acting newbie Junta Azumaya, who debuted only three years ago, Takato's initial shock gives way to jealous hostility. Even in the new drama that he has been cast in, Junta seems to have suddenly surpassed him; snatching Takato's usual spot of lead actor, Junta continually manages to get on his nerves. Most infuriating of all are the bright smile and kind words that accompany everything Junta does.

All this animosity comes to a head, however, when Junta catches Takato in a rather vulnerable drunken state. Endangering his own public image, Takato confronts the junior actor with harsh words and angry comments—an opportunity Junta takes every advantage of. With the famous actor Takato Saijou now on video picking a fight with a co-star, Junta has the perfect means to blackmail him.

Asking the price of his enemy's silence, Takato is shocked to find that his motivation lies far from advancing his career; instead, Junta's terms are those that can only be realized in the bedroom!

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1402/95620l.webp,CloverWorks,pg_13,manga,2580,1510,2018.0,10.0,Adult Cast, Boys Love, Comedy, Drama, Showbiz,,,,,,
